date,type,title,url
11/01/2011,Presentations to the Legislature,Presentation to the  Joint Committee on the Management of Public Funds - Summary Review Schedule - Local Government Audit Reports,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbd3
09/20/2011,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of Human Resources - Child Support Enforcement Administration
                                                            



Related Report Dated 9/1/2011",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbd5
09/20/2011,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of Human Resources - Social Services Administration
                                                            



Related Report Dated 3/16/2011",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbd7
09/20/2011,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of Human Resources - Family Investment Administration
                                                            



Related Report Dated 2/9/2011",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbd9
09/20/2011,Presentations to the Legislature,Presentation to the Joint Audit Committee - Internal Audit Function in State Agencies,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbdb
09/20/2011,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Summary of OLA Reports Issued and Recommended Committee Action - November 1, 2010 to August 31, 2011
                                                            



The reports referenced in this presentation are listed below.
Department of Health and Mental Hygiene - Office of the Secretary and Other Units (8/9/2011)
Department of Health and Mental Hygiene - Mental Hygiene Administration (7/12/2011)
Department of Transportation - State Highway Administration - Possible Conflicts of Interest Involving Certain Construction-Related Contracts (6/24/2011)
Department of Human Resources - Social Services Administration (3/16/2011)
Office of the Public Defender (2/10/2011)
Department of Human Resources - Family Investment Administration (2/9/2011)
Department of Human Resources - Office of the Secretary and Related Units (1/11/2011)
Department of General Services - Office of the Secretary and Other Units (1/6/2011)
Department of Health and Mental Hygiene - Medical Care Programs Administration (12/6/2010)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbe5
03/05/2012,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Transportation - Maryland Transit Administration
                                                            



Related Report Dated 2/17/2012",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbe7
03/02/2012,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Transportation - Maryland Transit Administration
                                                            



Related Report Dated 2/17/2012",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbe7
02/27/2012,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Transportation - State Highway Administration - Special Reviews - Possible Conflict of Interest and Questionable Procurement Practices - Improper Use of Contract Funds 
                                                            



The reports referenced in this presentation are listed below.
Department of Transportation - State Highway Administration - Construction Inspection Services Contracts (11/21/2011)
Department of Transportation - State Highway Administration - Possible Conflicts of Interest Involving Certain Construction-Related Contracts (6/24/2011)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbeb
02/24/2012,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Transportation - State Highway Administration - Special Reviews - Possible Conflict of Interest and Questionable Procurement Practices - Improper Use of Contract Funds 
                                                            



The reports referenced in this presentation are listed below.
Department of Transportation - State Highway Administration - Construction Inspection Services Contracts (11/21/2011)
Department of Transportation - State Highway Administration - Possible Conflicts of Interest Involving Certain Construction-Related Contracts (6/24/2011)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbeb
02/13/2012,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Health and Mental Hygiene - Mental Hygiene Administration
                                                            



Related Report Dated 7/12/2011",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbef
02/10/2012,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Health and Mental Hygiene - Mental Hygiene Administration
                                                            



Related Report Dated 7/12/2011",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbef
02/06/2012,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Human Resources - Social Services Administration
                                                            



Related Report Dated 3/16/2011",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbf3
02/02/2012,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Human Resources - Social Services Administration
                                                            



Related Report Dated 3/16/2011",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbf3
02/06/2012,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Human Resources -Child Support Enforcement Administration
                                                            



Related Report Dated 9/1/2011",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbf7
02/02/2012,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Human Resources - Child Support Enforcement Administration
                                                            



Related Report Dated 9/1/2011",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2bcc9d72387404dbf7
01/17/2012,Presentations to the Legislature,"Presentation to the House Appropriations Full Committee - Department of Health and Mental Hygiene - Developmental Disabilities Administration
                                                            



Related Report Dated 11/20/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2ccc9d72387404dbfb
01/12/2012,Presentations to the Legislature,"Presentation to the House Health and Government Operations Committee - Department of Health and Mental Hygiene - Developmental Disabilities Administration
                                                            



Related Report Dated 11/20/2009",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2ccc9d72387404dbfb
12/05/2012,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of Transportation - Maryland Aviation Administration
                                                            



Related Report Dated 11/16/2012",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2ccc9d72387404dbff
12/05/2012,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of Transportation - State Highway Administration
                                                            



Related Report Dated 11/16/2012",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2ccc9d72387404dc01
